id,status,summary,description,lat,lng,address,created_at,acknowledged_at,closed_at,url,media,time to acknowledge,time to close
15559911,Acknowledged,"Property Maintenance, Code Violations & Graffiti",Owner who lives in blue corner house had continually blow all his lawn leaves into the street  Been doing this for weeks now  Big piles of leaves are left in the street  .Creates a drainage problem and also potential hazards for motorcyclists and or bicyclists  ./..,39.0367402485965,-95.718513465396,"1700 Sw Pembroke Ln Topeka KS 66604, United States",2023-11-02 23:16:58+00:00,2023-11-02 23:17:01+00:00,,https://seeclickfix.com/api/v2/issues/15559911,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUC9FRmdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7eb1ae468dd32a1b329f5581c3877aa70ca8e574/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",0 days 00:00:03.000000000,
15551288,Acknowledged,Downtown Parking General Question,bike rack damaged. it needs replaced with a new one. thanks!,39.0467652716176,-95.6755143776536,"917 S Kansas Ave Topeka, KS 66612, USA",2023-11-01 16:23:13+00:00,2023-11-01 16:23:19+00:00,,https://seeclickfix.com/api/v2/issues/15551288,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",0 days 00:00:06.000000000,
15547464,Closed,General Feedback or Questions,There is now a homeless person camping on the ground the water tower is. He has been there for awhile.  Last week the girl with him looked to be passed out. I  don't think it is appropriate for them to be camping there. That is where our water comes from for this part of town.  Where are they going to the bathroom at? Is there any way they can contaminate the water?  Could they damage the water tower?  It is bad enough that they are down by the river destroying that water supply.  Now they are right in the open and nobody is doing anything about it. ,39.0437971,-95.6755756,"1121 Se Quincy St Topeka, KS 66612, USA",2023-10-31 20:22:26+00:00,2023-10-31 20:22:35+00:00,2023-11-17 02:40:16+00:00,https://seeclickfix.com/api/v2/issues/15547464,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/homeless-012b66ad0d2b01b6fa68155d68f49d16e24a88765d270ad3bce5b754ab70178b.png'}",0 days 00:00:09.000000000,16 days 06:17:50.000000000
15542516,Acknowledged,"Property Maintenance, Code Violations & Graffiti",garage roof is damaged ,39.0372256400612,-95.6949570402503,"1316 Sw 17th St Topeka, KS 66604, USA",2023-10-30 23:03:01+00:00,2023-10-30 23:03:17+00:00,,https://seeclickfix.com/api/v2/issues/15542516,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/graffiti-bf47e3ce79d23ec08d14adde546af57391787379e5493ff19259edb0ba9d7fab.png'}",0 days 00:00:16.000000000,
15541238,Acknowledged,Police General Issue,Silver Monte Carlo with expired tags and flat tires has been parked in the street for 2 months. License plate: 406 KJH.  Officer came by to check if it belonged to homeowners a few weeks ago and was reported that it did not. It is still sitting there and has not been moved. Needs to be towed ASAP! ,39.0364723264884,-95.7120682047628,"1715 Sw Webster Ave Topeka, KS, 66604, USA",2023-10-30 19:34:32+00:00,2023-10-30 19:34:35+00:00,,https://seeclickfix.com/api/v2/issues/15541238,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/graffiti-bf47e3ce79d23ec08d14adde546af57391787379e5493ff19259edb0ba9d7fab.png'}",0 days 00:00:03.000000000,
15540246,Acknowledged,"Property Maintenance, Code Violations & Graffiti",This is an unpermitted Type II short-term rental.  ,39.0492679943571,-95.6832319757358,"615 Sw 9th St Topeka, Kansas, 66612",2023-10-30 17:43:47+00:00,2023-10-30 17:44:01+00:00,,https://seeclickfix.com/api/v2/issues/15540246,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTit6RVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c2f2cb77f3202e0f72883b20cc92aa788608442f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--a97fc2b9573eb2bdd92c5c7b4116262444f87298/615%20sw%209th.png', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTit6RVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c2f2cb77f3202e0f72883b20cc92aa788608442f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/615%20sw%209th.png', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTit6RVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c2f2cb77f3202e0f72883b20cc92aa788608442f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/615%20sw%209th.png'}",0 days 00:00:14.000000000,
15539886,Acknowledged,Curb and Gutter Repair,Broken curb poses tripping hazard to staff and students at Randolph Elementary.,39.0402063907286,-95.710770590994,"1402-1498 Sw Randolph Ave Topeka, KS, 66604, USA",2023-10-30 17:02:45+00:00,2023-10-30 17:03:45+00:00,,https://seeclickfix.com/api/v2/issues/15539886,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTU92RVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cafc5c08a66ea37a87de127c7c79e59a46ff8d04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/20231025_082339.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTU92RVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cafc5c08a66ea37a87de127c7c79e59a46ff8d04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/20231025_082339.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTU92RVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cafc5c08a66ea37a87de127c7c79e59a46ff8d04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/20231025_082339.jpg'}",0 days 00:01:00.000000000,
15528422,Acknowledged,Alley,Please can we have our alley way btw Sw Plass and Jewell repaved. It is crunchy. Thanks!,39.0378220026539,-95.7043439781779,"1610 Sw Plass Ave Topeka, Kansas, 66604",2023-10-27 13:51:22+00:00,2023-10-27 13:52:24+00:00,,https://seeclickfix.com/api/v2/issues/15528422,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmpFRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--619a7f856683078c37b5e0633eac66840cc1026e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmpFRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--619a7f856683078c37b5e0633eac66840cc1026e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmpFRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--619a7f856683078c37b5e0633eac66840cc1026e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",0 days 00:01:02.000000000,
15526858,Acknowledged,"Property Maintenance, Code Violations & Graffiti",needs paint ,39.0384912764712,-95.6832515448332,"1535 Sw Topeka Blvd Topeka, KS 66612, USA",2023-10-26 23:27:23+00:00,2023-10-26 23:27:26+00:00,,https://seeclickfix.com/api/v2/issues/15526858,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/graffiti-bf47e3ce79d23ec08d14adde546af57391787379e5493ff19259edb0ba9d7fab.png'}",0 days 00:00:03.000000000,
15525359,Acknowledged,"Property Maintenance, Code Violations & Graffiti",Apartment residents using street as parking lot and not utilizing their large lot next to the complex. Clogging up road and making it difficult for homeowners to access driveways and roadway. Apartment residents displaying tapestries and unpleasant art on the outside of the building. ,39.0365611481927,-95.7119821373959,"1702 Sw Webster Ave Topeka, KS, 66604, USA",2023-10-26 19:19:40+00:00,2023-10-26 19:19:43+00:00,,https://seeclickfix.com/api/v2/issues/15525359,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/pothole-e09869431979395692cc8e63399760868f40c06b83c09dfc701458aa1412bce8.png'}",0 days 00:00:03.000000000,
15524613,Acknowledged,Trees and Tree Limbs,There is a dead tree on this address. I believe this is the city's tree. With the rain on 10/25 a big tree branch broke. This has happened other times the weather is bad. The tree should be cut down to prevent any damages in the future.  Thank you!,39.0410176118664,-95.6596537878792,"1139 Se Lime St Topeka, KS, 66607, USA",2023-10-26 17:53:40+00:00,2023-10-26 17:53:44+00:00,,https://seeclickfix.com/api/v2/issues/15524613,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png'}",0 days 00:00:04.000000000,
15521634,Acknowledged,"Property Maintenance, Code Violations & Graffiti",This is an unpermitted Type II Short-term rental,39.0469990131669,-95.7047209961828,"1166 Sw Plass Ave Topeka, Kansas, 66604",2023-10-26 04:05:53+00:00,2023-10-26 04:06:16+00:00,,https://seeclickfix.com/api/v2/issues/15521634,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0ZkRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f85fdedd82fb26d97cff4e25f8fda3a3fcea885d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--a97fc2b9573eb2bdd92c5c7b4116262444f87298/1166%20SW%20Plass%20-%20Kansas%20Escapes.png', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0ZkRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f85fdedd82fb26d97cff4e25f8fda3a3fcea885d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/1166%20SW%20Plass%20-%20Kansas%20Escapes.png', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0ZkRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f85fdedd82fb26d97cff4e25f8fda3a3fcea885d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/1166%20SW%20Plass%20-%20Kansas%20Escapes.png'}",0 days 00:00:23.000000000,
15520504,Closed,Police General Issue,Cars park to close to the stop sign everyday in the evening. Can the city put up a no parking sign at 12th and Wayne on Wayne. ,39.0460825,-95.706921,"1194 Sw Wayne Ave Topeka KS 66604, United States",2023-10-25 21:53:25+00:00,2023-10-25 21:53:28+00:00,2023-11-18 05:20:49+00:00,https://seeclickfix.com/api/v2/issues/15520504,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/signs-3b1fbd7c0827d225d542f5d5261fecd44f62526a8087b0372f397a12d6069c0e.png'}",0 days 00:00:03.000000000,23 days 07:27:24.000000000
15519526,Closed,Sidewalk and Ramp,This cut out in the sidewalk has been left without repair for 2+ years. I’m not sure if this is the property owner or city’s responsibility. It was filled with rock that has long since settled and been kicked about so that it is now a major trip hazard and an impediment to those in wheelchairs or scooters.,39.0493440182189,-95.6752659825958,"114 Sw 8th Ave Topeka, Kansas, 66603",2023-10-25 19:33:28+00:00,2023-10-25 19:34:40+00:00,2023-11-15 02:41:20+00:00,https://seeclickfix.com/api/v2/issues/15519526,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREkrRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2c267bee5e9cf536e2e8e97c5a19387ab25da53/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU1PREF3ZURZd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--09f1d8a44f20164c6fe72999dd865d9ba60da451/IMG_3151.jpeg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREkrRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2c267bee5e9cf536e2e8e97c5a19387ab25da53/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/IMG_3151.jpeg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREkrRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2c267bee5e9cf536e2e8e97c5a19387ab25da53/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/IMG_3151.jpeg'}",0 days 00:01:12.000000000,20 days 07:07:52.000000000
15518358,Acknowledged,Trees and Tree Limbs,2 oak trees need dead cut out,39.046873997081,-95.7105060181164,"1170 Sw Randolph Ave Topeka, Kansas, 66604",2023-10-25 17:06:28+00:00,2023-10-25 17:06:32+00:00,,https://seeclickfix.com/api/v2/issues/15518358,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png'}",0 days 00:00:04.000000000,
15515691,Acknowledged,Trees and Tree Limbs,Low hanging limbs.  Dangerous to box trucks when cars aren't park there.,39.0433230754643,-95.7045017613109,"1260 Sw Plass Ave Topeka, KS, 66604, USA",2023-10-25 03:24:03+00:00,2023-10-25 03:24:16+00:00,,https://seeclickfix.com/api/v2/issues/15515691,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTmdKRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c9f5473d9fe2f377e13736cd31db9e3e5dd5365f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU1PREF3ZURZd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--09f1d8a44f20164c6fe72999dd865d9ba60da451/IMG_2913.jpeg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTmdKRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c9f5473d9fe2f377e13736cd31db9e3e5dd5365f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/IMG_2913.jpeg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTmdKRUFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c9f5473d9fe2f377e13736cd31db9e3e5dd5365f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/IMG_2913.jpeg'}",0 days 00:00:13.000000000,
